Upi,Fleng,Fwidth,RawLength,RawWidth,Quantity,Material,Graining,UniqueEdgeId1LeadingEdge,UniqueEdgeId2LeadingEdge,UniqueEdgeId3LeadingEdge,UniqueEdgeId4LeadingEdge,Orientation,Materialflow,SerialNumber,Customernumber,Cart,PartName,Batchnumber,ErpEdge,CsvRemark,DoubleFaces,Thickness,MillingType,Reverse,PackQuantity,PackNumber,SwplQuantity,LotCode,LotDesc,ProjectName,Ftlx,Fen,Color,CabinetNo,DrillingType,WareFlag,ProductColor,CrId,NailFlag,PickupDate,ItemCodeSimple,EmergencyFlag,GIndex,SubBatchArea,DealerName,PVC,LineNo,FlowName,OptimizeList,FactoryCode,Info6DrillingNo,ItemCode,DiagonalLine,DoolFleng,DoolFwidth,DateTimeType,BatchSeq,SeeLightFlag,ReproduceFlag,CabinetNumber,ProductTypeName,PartTypeName,ModelType,HhWall,HhHandleface,DoorSerialNumber,HhLocktype,HhHingetype,OrderBrand,LineItemName,LineItemCode,HhMachiningOne,DetailRemark,HhBottomdis,DePlanComments,HgDoorSerialNumber,IsInsertedPanelLine,OldTaskNo,OldNeedItemNumber,TransverseStriation,HandleRemark,Specification,ProductDateEnd,BatchOrder,SourceColor,HhSpecification,HhMachiningTwo,HhSeq,MmGroovemessage,SealDarkintDamper,DoorPocketNum,HandleShortName,ColourTonal,MmColourmixture,MmSpecOrderRemark,BatchCarNo,BatchCarNoIndex,GcPanelType,SpecialProcess,EdgebandColour,SurfaceColor,EdgebandLogoFlag,TypeOfProduction,OriginLength,OriginWidth,DrillingNoLastFour,EdgebandLogoFlagExtend,HalmaMillType,CpnOuterColorDescriptionZH,PackageBatch,Shape,ShapeFlag,OrderBrandClass,Handle,PotColor,SpellTrayCode,TrayCode,Suite,RouteName,CommentsInValue,FilmCoverItemCode,FilmCoverPictureCode,Layer,SingleOrderSeat,SingleOrderArea,LastCol
1.31909E+12,514,70,514,71,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P0120052400199-4,28,支撑顶柜18mm加固条(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,10,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319094181019-28-1,,11月5日,,,,柜1区,潍坊,034B,41,4.0小板件,,131909418,,FG0218VA,518.74,514,70,B,1,,,,,,,,,58-41,,,索菲亚,支撑顶柜18mm加固条(VA),,  ,,扇地缝:,,28-41,0,,,,,514*70*18,,ZJ_ZN241102A1-1 | P0120052400199-4,034B,18*70*514,,58-41-,,；；,,,深花色,,,0,0,,,34,,,,514,71,1019,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31909E+12,1004,70,1004,71,1,VA_18_034B,1,FBD6_22_034,,FBD6_22_034,,0,1_6_10T,381279230,P0120052400199-8,38,支撑顶柜18mm加固条(VA),ZJ_ZN241102A1-1,2H,,,18,,,1,1,10,ZJ_ZN241102A1-1(1),,,小板件,,034BENF,,A6,,,1319094121022-38-1,,11月5日,,,,柜1区,潍坊,034B,17,4.0小板件,,131909412,,FG0218VA,1006.44,1004,70,B,1,,,,,,,,,27-17,,,索菲亚,支撑顶柜18mm加固条(VA),,  ,,扇地缝:,,38-17,0,,,,,1004*70*18,,ZJ_ZN241102A1-1 | P0120052400199-8,034B,18*70*1004,,27-17-,,；；,,,深花色,,,0,0,,,34,,,,1004,71,1022,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.31957E+12,780,551,781,551.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0112032400254-23,九,18mm层板(型材另配五金)(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,7,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319568151019-9-1,,11月5日,,,,柜3区,吴江,034B,18,智能矩形,,131956815,,FG0321826VA,954.99,780,551,B,1,,,,,,,,,63-18,,,索菲亚,18mm层板(型材另配五金)(VA),,  ,,扇地缝:,,九-18,0,,,,,780*551*18,,ZJ_ZN241102A1-1 | Y0112032400254-23,034B,18*551*780,,63-18-,,；；,,,深花色,,,0,0,,,34,,,,781,551.5,1019,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y033,,,6,,,,,,,End
1.32002E+12,1176,320,1177,320.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P3726012400098-5,10,非标下固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,3,3,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1320023391008-10-1,,11月5日,,,,柜3区,镇江新区,034B,18,智能矩形,,132002339,1.32002E+12,FG0218019VA,1218.76,1176,320,B,1,,,,,,,,,22-18,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,10月18日,0,,,,,1176*320*18,,ZJ_ZN241102A1-1 | P3726012400098-5,034B,18*320*1176,,22-18-,,；；,,,深花色,,,0,0,,,34,,,,1177,320.5,1008,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P080,,,6,,,,,,,End
1.31724E+12,878,363,879,363.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0120102400516-2,13,非标下固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,14,9,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1317238261029-13-1,,11月5日,,,,柜3区,潍坊旗舰,034B,104,智能矩形,,131723826,1.31724E+12,FG0218019VA,950.08,878,363,B,1,,,,,,,,,118-104,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,13-104,0,,,,,878*363*18,,ZJ_ZN241102A1-1 | P0120102400516-2,034B,18*363*878,,118-104-,,；；,,,深花色,,,0,0,,,34,,,,879,363.5,1029,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P040,,,6,,,,,,,End
1.32003E+12,509,331,510,331.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-12,33,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,19,9,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320033271056-33-1,,11月5日,,,,柜3区,杭州佳盛,034B,83,智能矩形,,132003327,,FG0218019VA,607.16,509,331,B,1,,,,,,,,,125-83,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,33-83,0,,,,,509*331*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*331*509,,125-83-,,；；,,,深花色,,,0,0,,,34,,,,510,331.5,1056,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.31623E+12,902,330,903,330,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-1,36,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,11,4,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316228421007-36-1,,11月5日,,,,柜3区,南京,034B,65,智能矩形,,131622842,,FC11801VA,960.47,902,330,B,1,★,,,,,,,,66-65,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,36-65,0,,,,,902*330*18,,ZJ_ZN241102A1-1 | P1433462400172-1,034B,18*330*902,,66-65-,,；；,,,深花色,,,0,0,,,34,,,,903,330,1007,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.31957E+12,300,330,301,330,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,1,1_6_10,381279230,J2789012400031-2,43,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,+,13,5,5,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A4,,,1319567681017-43-1,,11月5日,,,,柜3区,J常州一米,034B,54,智能矩形,,131956768,,FC11801VA,445.98,300,330,B,1,★,,,,,,,,108-54,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,43-54,0,,,,,300*330*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*330*300,,108-54-,,；；,,,深花色,,,0,0,,,34,,,,301,330,1017,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.31888E+12,1485,322,1486,322.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,P0513012400179-6,51,非标上固层(VA),ZJ_ZN241102A1-1,四○,,双,18,,,4,2,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1318875551003-51-1,,11月5日,,,,柜3区,沛县,034B,18,智能矩形,,131887555,1.31888E+12,FG0118018VA,1519.51,1485,322,B,1,,,,,,,,,35-18,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,51-18,0,,,,,1485*322*18,,ZJ_ZN241102A1-1 | P0513012400179-6,034B,18*322*1485,,35-18-,,；；,,,深花色,,,0,0,,,34,,,,1486,322.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1.31888E+12,654,320,655,320.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0513012400179-6,51,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,1,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318875551014-51-1,,11月5日,,,,柜3区,沛县,034B,29,智能矩形,,131887555,,FG0318019VA,728.09,654,320,B,1,,,,,,,,,35-29,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,51-29,0,,,,,654*320*18,,ZJ_ZN241102A1-1 | P0513012400179-6,034B,18*320*654,,35-29-,,；；,,,深花色,,,0,0,,,34,,,,655,320.5,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1.31956E+12,664,311,665,311.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0013012400275-6,56,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,9,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319560921026-56-1,,11月5日,,,,柜3区,常州,034B,17,智能矩形,,131956092,,FG0318019VA,733.22,664,311,B,1,,,,,,,,,47-17,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,56-17,0,,,,,664*311*18,,ZJ_ZN241102A1-1 | P0013012400275-6,034B,18*311*664,,47-17-,,；；,,,深花色,,,0,0,,,34,,,,665,311.5,1026,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P029,,,6,,,,,,,End
1.31956E+12,2405,554,2406,554.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0013012400275-6,56,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,10,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319560921006-56-1,,11月5日,,,,柜3区,常州,034B,33,智能矩形,,131956092,,FC21801VA,2467.98,2405,554,B,1,,,,,,,,,47-33,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,56-33,0,,,,,2405*554*18,,ZJ_ZN241102A1-1 | P0013012400275-6,034B,18*554*2405,,47-33-,,；；,,,深花色,,,0,0,,,34,,,,2406,554.5,1006,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P029,,,6,,,,,,,End
1.31916E+12,255,328,256,328.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,1,1_6_10,381279230,P3345172400891-2,74,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,+,15,1,6,ZJ_ZN241102A1-1(3),,,矩形,分,034BENF,,A4,,,1319155441014-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,41,智能矩形,,131915544,,FC11801RVA,415.46,255,328,B,1,★,,,,,,,,173-41,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,74-41,0,,,,,255*328*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*328*255,,173-41-,,；；,,右,深花色,,,0,0,,,34,,,,256,328.5,1014,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31862E+12,2360,444,2361,444.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0513012400193-6,102,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,9,8,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318622231005-102-1,,11月5日,,,,柜3区,沛县,034B,53,智能矩形,,131862223,,FC21801VA,2401.4,2360,444,B,1,,,,,,,,,54-53,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,102-53,0,,,,,2360*444*18,,ZJ_ZN241102A1-1 | P0513012400193-6,034B,18*444*2360,,54-53-,,；；,,,深花色,,,0,0,,,34,,,,2361,444.5,1005,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P082,,,6,,,,,,,End
1.31916E+12,382,321,383,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400891-2,74,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,15,3,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319155441101-74-1,,11月5日,,,,柜3区,哈尔滨市,034B,134,智能矩形,,131915544,,FG0318019VA,498.96,382,321,B,1,,,,,,,,,173-134,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,74-134,0,,,,,382*321*18,,ZJ_ZN241102A1-1 | P3345172400891-2,034B,18*321*382,,173-134-,,；；,,,深花色,,,0,0,,,34,,,,383,321.5,1101,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31965E+12,310.7,293,311.7,293,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_12,381279230,Y0115432401009-5,76,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,双,18,,,10,1,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319650661042-76-1,,11月5日,,,,柜3区,杭州,034B,1,智能矩形,,131965066,1.31965E+12,FC11801VA,427.06,310.7,293,B,1,★,,,,,,,,Jan-62,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,Jan-76,0,,,,,310.7*293*18,,ZJ_ZN241102A1-1 | Y0115432401009-5,034B,18*293*310.7,,62-1-,,；；,,,深花色,,,0,0,,,34,,,,311.7,293,1042,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y034,,,6,,,,,,,End
1.31839E+12,309,300,310,300.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,9,6,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691109-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,128,智能矩形,,131838869,,FC21801VA,430.68,309,300,B,1,,,,,,,,,155-128,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-128,0,,,,,309*300*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*300*309,,155-128-,,；；,,,深花色,,,0,0,,,34,,,,310,300.5,1109,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31839E+12,700,304,701,304.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,7,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691020-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,53,智能矩形,,131838869,,FC21801VA,763.16,700,304,B,1,,,,,,,,,155-53,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,77-53,0,,,,,700*304*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*304*700,,155-53-,,；；,,,深花色,,,0,0,,,34,,,,701,304.5,1020,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31839E+12,364,303,365,303.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345212400166-1,77,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,22,8,8,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318388691079-77-1,,11月5日,,,,柜3区,哈尔滨市,034B,137,智能矩形,,131838869,,FG0318019VA,473.61,364,303,B,1,,,,,,,,,155-137,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,77-137,0,,,,,364*303*18,,ZJ_ZN241102A1-1 | P3345212400166-1,034B,18*303*364,,155-137-,,；；,,,深花色,,,0,0,,,34,,,,365,303.5,1079,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.31875E+12,2355,327,2356,327.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433532400096-4,79,非标18mm见光侧板(左)(VA),ZJ_ZN241102A1-1,四K○|K1,1左， 内进10K,,18,B5,,15,15,3,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318747191004-79-1,,11月5日,,,,柜3区,南京,034B,149,智能矩形,,131874719,,FC11801LVA,2377.59,2355,327,B,1,★,,,,,,,,159-149,,,索菲亚,非标18mm见光侧板(左)(VA),,  ,,扇地缝:,,79-149,0,,,,,2355*327*18,,ZJ_ZN241102A1-1 | P1433532400096-4,034B,18*327*2355,,159-149-,,；；,,左,深花色,,,0,0,,,34,,,,2356,327.5,1004,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,10K,,,,,,End
1.31848E+12,827,563,828,563.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3345172400849-10,82,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,11,11,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1318477621016-82-1,,11月5日,,,,柜3区,哈尔滨市,034B,30,智能矩形,,131847762,,FG0118018VA,1000.45,827,563,B,1,,,,,,,,,62-30,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,82-30,0,,,,,827*563*18,,ZJ_ZN241102A1-1 | P3345172400849-10,034B,18*563*827,,62-30-,,；；,,,深花色,,,0,0,,,34,,,,828,563.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P038,,,6,,,,,,,End
1.3196E+12,326,321,327,321.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3854012400162-3,84,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,4,1,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319602841016-84-1,,11月5日,,,,柜3区,扬州市,034B,5,智能矩形,,131960284,,FG0318019VA,457.51,326,321,B,1,,,,,,,,,5月31日,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,May-84,0,,,,,326*321*18,,ZJ_ZN241102A1-1 | P3854012400162-3,034B,18*321*326,,31-5-,,；；,,,深花色,,,0,0,,,34,,,,327,321.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P052,,,6,,,,,,,End
1.32003E+12,1401,350,1402,350,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD0041_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-12,33,非标18mm见光侧板(VA),ZJ_ZN241102A1-1,2H△2L,,,18,,,19,10,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320033271011-33-1,,11月5日,,,,柜3区,杭州佳盛,034B,115,智能矩形,,132003327,,FC11801VA,1444.06,1401,350,B,1,★,,,,,,,,125-115,,,索菲亚,非标18mm见光侧板(VA),,  ,,扇地缝:,,33-115,0,,,,,1401*350*18,,ZJ_ZN241102A1-1 | Y0323142400085-12,034B,18*350*1401,,125-115-,,；；,,,深花色,,,0,0,,,34,,,,1402,350,1011,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.31957E+12,2118,555,2118,555,1,VA_18_034B,1,FBD0041_034,FBD0041_034,FBD0041_034,FBD0041_034,0,1_6,381279230,J2789012400031-2,43,非标18mm面板(VA),ZJ_ZN241102A1-1,四△,,,18,,,13,1,2,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A1,,,1319567681090-43-1,,11月5日,,,,柜3区,J常州一米,034B,74,智能矩形,,131956768,,FT218VA,2189.51,2118,555,B,1,,,,,,,,,108-74,,,索菲亚,非标18mm面板(VA),,  ,,扇地缝:,,43-74,0,,,,,2118*555*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*555*2118,,108-74-,,；；,,,深花色,,,0,0,,,34,,,,2118,555,1090,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.31957E+12,1626,329,1627,329.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_12,381279230,J2789012400031-2,43,非标18mm底固层(打三合一)(VA),ZJ_ZN241102A1-1,四○,,双,18,,,13,12,4,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A2,,,1319567681103-43-1,,11月5日,,,,柜3区,J常州一米,034B,6,智能矩形,,131956768,1.31957E+12,FG031854VA,1658.95,1626,329,B,1,,,,,,,,,108-6,,,索菲亚,非标18mm底固层(打三合一)(VA),,  ,,扇地缝:,,Jun-43,0,,,,,1626*329*18,,ZJ_ZN241102A1-1 | J2789012400031-2,034B,18*329*1626,,108-6-,,；；,,,深花色,,,0,0,,,34,,,,1627,329.5,1103,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P023,,,6,,,,,,,End
1.31977E+12,2398,510,2399,510.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P3621012400165-2,50,非标18mm见光侧板(左)(VA),ZJ_ZN241102A1-1,四K○|K1,1左， 内进10K,,18,B5,,8,7,1,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319765641003-50-1,,11月5日,,,,柜3区,安丘市,034B,48,智能矩形,,131976564,,FC11801LVA,2451.63,2398,510,B,1,★,,,,,,,,66-48,,,索菲亚,非标18mm见光侧板(左)(VA),,  ,,扇地缝:,,50-48,0,,,,,2398*510*18,,ZJ_ZN241102A1-1 | P3621012400165-2,034B,18*510*2398,,66-48-,,；；,,左,深花色,,,0,0,,,34,,,,2399,510.5,1003,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P088,,,6,10K,,,,,,End
1.31988E+12,1270,310,1271,310.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P0609022400141-6,53,非标18mm见光侧板(右)(VA),ZJ_ZN241102A1-1,四K○|K1,1右,,18,B4,,5,1,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1319878961005-53-1,,11月5日,,,,柜3区,寿光,034B,5,智能矩形,,131987896,,FC11801RVA,1307.29,1270,310,B,1,★,,,,,,,,May-55,,,索菲亚,非标18mm见光侧板(右)(VA),,  ,,扇地缝:,,May-53,0,,,,,1270*310*18,,ZJ_ZN241102A1-1 | P0609022400141-6,034B,18*310*1270,,55-5-,,；；,,右,深花色,,,0,0,,,34,,,,1271,310.5,1005,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P046,,,6,,,,,,,End
1.32003E+12,932,354,933,354.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,Y0323142400085-3,57,非标18mm不见光侧板(VA),ZJ_ZN241102A1-1,四○,,,18,,,7,6,5,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1320033371008-57-1,,11月5日,,,,柜3区,杭州佳盛,034B,51,智能矩形,,132003337,,FC21801VA,996.97,932,354,B,1,,,,,,,,,74-51,,,索菲亚,非标18mm不见光侧板(VA),,  ,,扇地缝:,,57-51,0,,,,,932*354*18,,ZJ_ZN241102A1-1 | Y0323142400085-3,034B,18*354*932,,74-51-,,；；,,,深花色,,,0,0,,,34,,,,933,354.5,1008,,,034B_尼可胡桃,02A1-1,,,索柜,,,05Y081,,,6,,,,,,,End
1.31623E+12,384,373,385,373.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-2,58,非标上固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,9,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316229201016-58-1,,11月5日,,,,柜3区,南京,034B,52,智能矩形,,131622920,,FG0118018VA,535.34,384,373,B,1,,,,,,,,,98-52,,,索菲亚,非标上固层(VA),,  ,,扇地缝:,,58-52,0,,,,,384*373*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*373*384,,98-52-,,；；,,,深花色,,,0,0,,,34,,,,385,373.5,1016,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.31623E+12,384,373,385,373.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-2,58,非标下固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,9,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316229201023-58-1,,11月5日,,,,柜3区,南京,034B,19,智能矩形,,131622920,,FG0218019VA,535.34,384,373,B,1,,,,,,,,,98-19,,,索菲亚,非标下固层(VA),,  ,,扇地缝:,,58-19,0,,,,,384*373*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*373*384,,98-19-,,；；,,,深花色,,,0,0,,,34,,,,385,373.5,1023,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
1.31623E+12,384,373,385,373.5,1,VA_18_034B,1,FBD0041_034,FBD6_22_034,FBD6_22_034,FBD6_22_034,0,1_6_10,381279230,P1433462400172-2,58,非标中固层(VA),ZJ_ZN241102A1-1,四○,,,18,,,13,9,10,ZJ_ZN241102A1-1(3),,,矩形,,034BENF,,A3,,,1316229201031-58-1,,11月5日,,,,柜3区,南京,034B,27,智能矩形,,131622920,,FG0318019VA,535.34,384,373,B,1,,,,,,,,,98-27,,,索菲亚,非标中固层(VA),,  ,,扇地缝:,,58-27,0,,,,,384*373*18,,ZJ_ZN241102A1-1 | P1433462400172-2,034B,18*373*384,,98-27-,,；；,,,深花色,,,0,0,,,34,,,,385,373.5,1031,,,034B_尼可胡桃,02A1-1,,,索柜,,,05P005,,,6,,,,,,,End
